ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotalLabel,YearTotal,TrafficCountTotal
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2016,11,"102,000",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2016,"1,244,400"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2016,12,"105,400",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2016,"1,244,400"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,1,"105,400",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,"1,162,422"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,2,"95,339",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,"1,162,422"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,3,"103,793",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,"1,162,422"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,4,"97,543",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,"1,162,422"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,5,"103,478",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,"1,162,422"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,6,"96,572",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,"1,162,422"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,7,"91,881",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,"1,162,422"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,8,"87,213",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,"1,162,422"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,9,"92,904",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,"1,162,422"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,10,"96,509",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,"1,162,422"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,11,"93,986",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,"1,162,422"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,12,"97,804",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2017,"1,162,422"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,1,"97,591",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,"1,134,463"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,2,"91,562",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,"1,134,463"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,3,"102,687",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,"1,134,463"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,4,"97,158",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,"1,134,463"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,5,"98,167",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,"1,134,463"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,6,"91,381",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,"1,134,463"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,7,"93,524",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,"1,134,463"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,8,"94,862",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,"1,134,463"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,9,"78,276",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,"1,134,463"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,10,"99,225",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,"1,134,463"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,11,"93,292",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,"1,134,463"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,12,"96,738",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2018,"1,134,463"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,1,"97,069",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,"1,228,747"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,2,"90,760",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,"1,228,747"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,3,"106,868",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,"1,228,747"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,4,"105,184",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,"1,228,747"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,5,"106,239",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,"1,228,747"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,6,"97,424",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,"1,228,747"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,7,"100,114",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,"1,228,747"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,8,"104,527",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,"1,228,747"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,9,"99,680",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,"1,228,747"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,10,"108,405",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,"1,228,747"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,11,"103,936",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,"1,228,747"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,12,"108,541",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2019,"1,228,747"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,1,"109,859",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,2,"106,461",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,3,"101,769",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,4,"80,937",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,5,"88,370",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,6,"102,000",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,7,"105,400",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,8,"105,400",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,9,"102,000",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,10,"105,400",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,11,"102,000",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,12,"105,400",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2020,"1,214,996"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,1,"102,284",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,2,"97,741",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,3,"112,570",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,4,"108,860",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,5,"107,925",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,6,"101,472",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,7,"99,930",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,8,"104,879",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,9,"102,652",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,10,"107,403",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,11,"104,075",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,12,"110,560",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2021,"1,260,351"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,1,"107,284",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,2,"102,619",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,3,"114,157",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,4,"108,072",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,5,"103,761",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,6,"117,117",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,7,"129,509",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,8,"109,989",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,9,"105,910",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,10,"110,401",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,11,"105,595",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,12,"110,793",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2022,"1,325,207"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,1,"110,870",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,2,"105,124",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,3,"120,788",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,4,"111,403",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,5,"110,465",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,6,"103,236",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,7,"102,359",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,8,"111,034",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,9,"104,388",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,10,"109,894",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,11,"108,502",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,12,"113,577",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2023,"1,311,640"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,1,"112,150",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,2,"108,707",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,3,"119,795",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,4,"112,471",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,5,"112,775",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,6,"103,031",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,7,"104,696",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,8,"110,757",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,9,"106,077",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,10,"114,792",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,11,"109,520",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,12,"115,152",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2024,"1,329,923"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,1,"111,071",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,"1,354,074"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,2,"109,413",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,"1,354,074"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,3,"100,000",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,"1,354,074"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,4,"100,000",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,"1,354,074"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,5,"122,236",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,"1,354,074"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,6,"121,284",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,"1,354,074"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,7,"122,002",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,"1,354,074"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,8,"114,784",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,"1,354,074"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,9,"110,523",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,"1,354,074"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,10,"115,413",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,"1,354,074"
Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,11,"110,414",Saguaro NP,SAGU,National Park,Intermountain ,TRAFFIC COUNT AT PICTURED ROCKS LANE 5,2025,"1,354,074"
