ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2006,7,"138,960","59,502","1,363,045","59,502","6,913",0,"4,938","10,590",182,0,440,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2006,"890,676","494,029","7,239,189","148,210","45,651",0,"32,045","47,901","1,291",0,"1,237"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2006,8,"135,491","43,778","1,314,519","43,778","6,949",0,"4,815","9,858",132,0,319,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2006,"890,676","494,029","7,239,189","148,210","45,651",0,"32,045","47,901","1,291",0,"1,237"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2006,9,"119,800","57,889","1,168,280","57,889","6,601",0,"6,222","6,486",122,0,257,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2006,"890,676","494,029","7,239,189","148,210","45,651",0,"32,045","47,901","1,291",0,"1,237"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2006,10,"82,216","40,149","505,564","40,149","6,381",0,"2,261","2,030",77,0,39,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2006,"890,676","494,029","7,239,189","148,210","45,651",0,"32,045","47,901","1,291",0,"1,237"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2006,11,"32,257","20,350","119,827","20,350",0,0,578,367,15,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2006,"890,676","494,029","7,239,189","148,210","45,651",0,"32,045","47,901","1,291",0,"1,237"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2006,12,"17,381","15,931","54,839","15,931",0,0,70,41,2,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2006,"890,676","494,029","7,239,189","148,210","45,651",0,"32,045","47,901","1,291",0,"1,237"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,1,"11,493","14,599","36,717","14,599",0,0,41,50,2,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,2,"13,873","15,870","45,823","15,870",0,0,96,79,0,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,3,"37,298","25,056","155,129","25,056",0,0,893,862,47,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,4,"76,671","36,334","481,907","36,334","6,371",0,"1,932","2,062",131,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,5,"118,269","52,903","798,111","52,903","6,850",0,"4,757","6,329",314,0,221,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,6,"152,132","30,885","1,439,043","30,885","7,544",0,"5,880","9,705",244,0,356,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,7,"154,166","61,367","1,495,269","61,367","8,890",0,"5,133","10,263",253,0,564,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,8,"160,379","65,827","1,512,421","65,827","8,717",0,"5,421","10,230",165,0,350,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,9,"149,393","63,826","1,359,487","63,826","6,715",0,"6,654","8,172",145,0,83,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,10,"90,861","49,817","547,219","49,817","6,697",0,"2,578","2,086",72,0,11,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,11,"32,988","29,638","128,085","29,638",0,0,602,552,59,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,12,"15,040","23,310","48,634","23,310",0,0,82,65,0,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2007,"1,012,563","469,432","8,047,845","140,831","51,784",0,"34,069","50,455","1,432",0,"1,585"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,1,"11,024","20,300","35,606","20,300",0,0,36,70,0,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,2,"14,488","21,683","46,856","21,683",0,0,89,31,19,0,2,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,3,"42,956","32,320","150,818","32,320",0,0,499,410,5,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,4,"75,143","42,683","462,017","42,683","6,647",0,"1,394","1,754",62,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,5,"107,709","81,672","736,748","81,672","7,214",0,"4,464","5,126",61,0,369,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,6,"172,120","36,331","1,522,845","36,331","7,906",0,"5,307","9,732",384,0,510,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,7,"183,100","61,799","1,440,310","61,799","3,505",0,"5,505","10,551",201,0,464,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,8,"173,837","57,622","1,578,503","57,622","8,965",0,"5,406","10,263",252,0,347,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,9,"156,547","53,849","1,421,668","53,849","6,746",0,"7,059","8,682",163,0,78,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,10,"64,776","40,392","391,526","40,392","3,264",0,"2,453","2,357",134,0,9,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,11,"26,575","18,748","100,605","18,748",0,0,384,468,18,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,12,"15,046","15,105","49,137","15,105",0,0,65,101,1,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2008,"1,043,321","482,504","7,936,639","144,753","44,247",0,"32,661","49,545","1,300",0,"1,779"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2009,1,"13,118","15,210","42,002","15,210",0,0,60,50,0,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2009,"1,216,377","445,610","9,177,322","133,682","52,180",0,"37,822","56,155","1,824",0,"1,984"
Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2009,2,"33,512","12,533","102,337","12,533",0,0,36,36,3,0,0,Bryce Canyon NP,BRCA,National Park,Intermountain ,UT,2009,"1,216,377","445,610","9,177,322","133,682","52,180",0,"37,822","56,155","1,824",0,"1,984"
