unitcode,Year,Month,temp_mean,temp_max,temp_min,rain,snow,cloud_cover
DRTO,2010,12,65.84,77.52,55.83,1.24,0.0,43.69
DRTO,2011,1,67.07,73.11,55.47,1.76,0.0,43.62
DRTO,2011,2,68.57,74.37,59.79,0.26,0.0,22.28
DRTO,2011,3,72.08,79.77,62.94,0.37,0.0,18.57
DRTO,2011,4,77.17,80.49,71.31,0.3,0.0,16.87
DRTO,2011,5,79.05,81.84,74.37,0.35,0.0,20.83
DRTO,2011,6,81.38,84.72,75.54,1.58,0.0,49.17
DRTO,2011,7,83.0,85.8,77.7,4.16,0.0,62.85
DRTO,2011,8,83.34,86.7,79.05,4.56,0.0,72.8
DRTO,2011,9,82.36,85.53,77.79,3.87,0.0,52.47
DRTO,2011,10,78.47,83.46,70.95,9.96,0.0,66.77
DRTO,2011,11,74.78,78.33,68.16,0.63,0.0,23.38
DRTO,2011,12,72.23,75.72,62.22,0.14,0.0,29.42
DRTO,2012,1,69.77,75.09,56.28,0.71,0.0,40.48
DRTO,2012,2,72.31,76.44,58.08,1.9,0.0,57.55
DRTO,2012,3,74.36,78.06,64.92,0.22,0.0,24.4
DRTO,2012,4,75.24,78.33,68.16,2.82,0.0,33.73
DRTO,2012,5,78.47,82.56,73.47,3.54,0.0,42.94
DRTO,2012,6,81.0,83.73,77.52,10.47,0.0,70.5
DRTO,2012,7,81.99,84.54,77.34,2.2,0.0,44.91
DRTO,2012,8,83.18,85.8,77.79,5.28,0.0,55.12
DRTO,2012,9,80.99,84.18,76.8,6.2,0.0,59.47
DRTO,2012,10,79.08,83.01,70.86,2.8,0.0,49.4
DRTO,2012,11,72.65,77.97,66.99,0.24,0.0,40.99
DRTO,2012,12,72.89,78.33,61.14,0.85,0.0,40.65
DRTO,2013,1,72.89,76.44,62.04,0.45,0.0,39.1
DRTO,2013,2,71.5,77.25,56.82,1.38,0.0,34.93
DRTO,2013,3,68.0,77.16,58.26,1.75,0.0,41.92
DRTO,2013,4,75.23,78.96,65.91,1.88,0.0,36.57
DRTO,2013,5,77.34,82.11,70.68,3.45,0.0,36.96
DRTO,2013,6,80.89,83.64,77.16,11.58,0.0,60.02
DRTO,2013,7,81.11,84.18,76.26,6.15,0.0,58.84
DRTO,2013,8,82.45,84.72,77.16,3.28,0.0,60.07
DRTO,2013,9,81.84,84.45,77.97,4.22,0.0,65.09
DRTO,2013,10,80.27,83.19,75.81,1.18,0.0,43.5
DRTO,2013,11,76.46,80.76,60.87,1.1,0.0,54.09
DRTO,2013,12,74.98,78.42,68.25,0.87,0.0,41.35
DRTO,2014,1,69.71,76.98,57.45,3.5,0.0,52.24
DRTO,2014,2,72.65,76.89,63.75,0.91,0.0,32.32
DRTO,2014,3,72.52,78.33,63.48,1.58,0.0,35.21
DRTO,2014,4,75.09,80.13,67.98,0.35,0.0,36.69
DRTO,2014,5,78.23,80.76,73.2,1.25,0.0,42.57
DRTO,2014,6,81.0,85.35,76.35,1.87,0.0,57.84
DRTO,2014,7,82.99,85.98,76.98,1.63,0.0,59.01
DRTO,2014,8,83.68,86.43,78.78,2.66,0.0,51.57
DRTO,2014,9,81.98,84.45,77.61,4.43,0.0,77.59
DRTO,2014,10,79.67,83.73,74.73,5.02,0.0,46.47
DRTO,2014,11,73.3,78.78,62.67,1.97,0.0,48.53
DRTO,2014,12,71.59,77.43,62.76,0.45,0.0,45.05
DRTO,2015,1,70.4,76.08,61.86,1.1,0.0,56.39
DRTO,2015,2,68.07,74.91,54.75,1.19,0.0,39.84
DRTO,2015,3,74.21,79.23,68.34,0.33,0.0,26.13
DRTO,2015,4,77.87,82.38,72.66,1.4,0.0,39.9
DRTO,2015,5,79.19,82.29,74.28,0.18,0.0,24.68
DRTO,2015,6,81.53,85.08,75.54,2.56,0.0,52.36
DRTO,2015,7,83.43,85.62,79.86,0.96,0.0,52.03
DRTO,2015,8,83.62,85.98,78.06,3.59,0.0,55.85
DRTO,2015,9,82.47,86.43,77.34,7.91,0.0,70.16
DRTO,2015,10,80.06,83.46,77.25,2.59,0.0,50.89
DRTO,2015,11,78.64,81.75,72.21,1.13,0.0,38.89
DRTO,2015,12,76.39,78.96,68.97,6.24,0.0,54.8
DRTO,2016,1,70.51,77.61,60.69,8.24,0.0,77.41
DRTO,2016,2,69.09,76.17,61.5,1.23,0.0,47.39
DRTO,2016,3,73.85,78.96,62.76,1.38,0.0,59.77
DRTO,2016,4,75.24,79.59,67.26,0.9,0.0,31.06
DRTO,2016,5,78.55,82.38,71.67,2.76,0.0,34.08
DRTO,2016,6,81.76,85.53,78.33,5.61,0.0,59.71
DRTO,2016,7,83.48,85.89,78.42,1.87,0.0,52.99
DRTO,2016,8,83.24,85.8,78.78,5.36,0.0,70.57
DRTO,2016,9,82.41,85.17,77.88,3.49,0.0,64.83
DRTO,2016,10,79.42,84.54,73.92,2.62,0.0,50.64
DRTO,2016,11,75.04,79.05,68.52,0.69,0.0,29.47
DRTO,2016,12,74.86,78.6,65.82,0.27,0.0,36.5
DRTO,2017,1,72.37,79.41,57.99,1.22,0.0,31.95
DRTO,2017,2,71.69,75.63,66.18,1.23,0.0,25.45
DRTO,2017,3,72.06,77.16,61.86,0.08,0.0,24.11
DRTO,2017,4,75.65,79.5,68.79,1.91,0.0,39.49
DRTO,2017,5,78.84,82.47,72.48,1.22,0.0,32.45
DRTO,2017,6,81.66,84.54,77.16,5.52,0.0,65.52
DRTO,2017,7,83.11,85.8,77.07,2.67,0.0,60.71
DRTO,2017,8,84.12,87.06,77.88,3.16,0.0,50.46
DRTO,2017,9,82.58,85.8,76.89,8.65,0.0,53.27
DRTO,2017,10,80.05,84.63,69.33,7.19,0.0,64.64
DRTO,2017,11,76.39,79.95,72.66,1.35,0.0,28.38
DRTO,2017,12,73.53,79.14,64.02,1.11,0.0,36.85
DRTO,2018,1,68.24,76.17,57.45,1.3,0.0,63.53
DRTO,2018,2,72.95,76.89,67.53,0.52,0.0,30.66
DRTO,2018,3,71.9,78.06,63.21,1.95,0.0,25.41
DRTO,2018,4,75.15,79.05,68.52,1.07,0.0,31.4
DRTO,2018,5,77.15,81.21,71.31,13.69,0.0,69.27
DRTO,2018,6,81.3,85.53,75.54,1.71,0.0,66.17
DRTO,2018,7,83.31,88.05,77.25,2.39,0.0,61.78
DRTO,2018,8,82.81,86.16,76.98,6.24,0.0,67.67
DRTO,2018,9,82.39,85.71,77.16,4.47,0.0,59.16
DRTO,2018,10,80.94,84.81,74.64,4.15,0.0,41.38
DRTO,2018,11,76.9,81.48,64.47,1.96,0.0,50.42
DRTO,2018,12,73.57,81.03,63.03,1.73,0.0,50.74
DRTO,2019,1,70.2,78.06,59.97,4.37,0.0,47.42
DRTO,2019,2,73.99,78.51,66.45,1.72,0.0,23.15
DRTO,2019,3,74.06,78.6,64.92,1.28,0.0,30.21
DRTO,2019,4,76.57,80.4,71.04,1.12,0.0,29.55
DRTO,2019,5,79.94,82.56,74.64,1.01,0.0,26.68
DRTO,2019,6,82.71,86.25,75.63,2.91,0.0,55.5
DRTO,2019,7,83.41,87.78,77.61,3.22,0.0,58.28
DRTO,2019,8,83.89,88.05,77.7,4.47,0.0,78.0
DRTO,2019,9,82.9,87.42,78.6,3.78,0.0,48.08
DRTO,2019,10,81.7,84.54,78.24,3.59,0.0,50.0
DRTO,2019,11,77.71,83.19,72.75,1.8,0.0,49.24
DRTO,2019,12,74.67,79.14,67.35,3.52,0.0,48.53
DRTO,2020,1,71.9,78.24,57.9,1.65,0.0,41.45
DRTO,2020,2,72.0,78.6,63.3,1.82,0.0,43.62
DRTO,2020,3,74.33,78.87,63.84,0.19,0.0,24.09
DRTO,2020,4,78.41,82.83,69.87,0.84,0.0,36.12
DRTO,2020,5,78.55,82.92,71.94,6.65,0.0,52.93
DRTO,2020,6,82.11,85.98,77.61,4.04,0.0,60.78
DRTO,2020,7,83.52,86.79,78.42,5.76,0.0,58.68
DRTO,2020,8,84.21,87.78,78.69,2.39,0.0,59.94
DRTO,2020,9,83.08,86.79,77.07,6.41,0.0,63.28
DRTO,2020,10,81.62,84.72,76.62,11.06,0.0,61.53
DRTO,2020,11,78.05,81.57,72.66,8.3,0.0,42.27
DRTO,2020,12,71.5,77.88,58.8,1.13,0.0,51.45
DRTO,2021,1,69.65,75.99,62.76,0.44,0.0,56.79
DRTO,2021,2,71.91,77.97,62.22,0.81,0.0,31.86
DRTO,2021,3,73.21,77.88,64.83,0.33,0.0,25.52
DRTO,2021,4,75.83,79.95,66.45,1.43,0.0,37.03
DRTO,2021,5,79.18,82.11,75.36,0.76,0.0,42.23
DRTO,2021,6,81.0,84.63,75.18,4.78,0.0,72.09
DRTO,2021,7,82.73,86.25,77.79,2.85,0.0,47.6
DRTO,2021,8,83.79,87.15,78.15,7.07,0.0,61.86
DRTO,2021,9,82.93,86.52,78.51,3.06,0.0,57.36
DRTO,2021,10,81.3,85.26,75.99,2.72,0.0,52.95
DRTO,2021,11,74.92,80.58,68.61,4.39,0.0,55.28
DRTO,2021,12,75.37,78.96,67.44,1.23,0.0,24.28
DRTO,2022,1,71.0,78.06,57.63,1.31,0.0,49.35
DRTO,2022,2,71.51,76.17,60.51,1.85,0.0,29.58
DRTO,2022,3,74.9,78.87,63.03,1.18,0.0,26.81
DRTO,2022,4,76.47,80.31,66.99,0.64,0.0,33.92
DRTO,2022,5,79.04,82.47,73.02,3.2,0.0,31.95
DRTO,2022,6,81.27,85.35,74.46,5.79,0.0,59.53
DRTO,2022,7,83.43,86.61,74.64,3.35,0.0,55.21
DRTO,2022,8,83.83,87.69,77.88,2.53,0.0,62.45
DRTO,2022,9,82.97,86.79,77.07,13.74,0.0,57.88
DRTO,2022,10,79.24,83.28,69.78,2.13,0.0,40.19
DRTO,2022,11,78.51,82.29,71.49,2.6,0.0,44.8
DRTO,2022,12,74.01,79.59,59.61,2.12,0.0,45.62
DRTO,2023,1,72.3,77.52,61.23,0.21,0.0,28.17
DRTO,2023,2,74.92,79.23,66.63,0.69,0.0,20.13
DRTO,2023,3,75.46,80.31,64.92,0.38,0.0,28.77
DRTO,2023,4,77.53,82.47,70.59,1.93,0.0,40.42
DRTO,2023,5,78.94,82.74,73.83,1.33,0.0,31.7
DRTO,2023,6,82.07,85.8,74.28,2.96,0.0,43.95
DRTO,2023,7,85.15,88.95,78.69,1.08,0.0,53.28
DRTO,2023,8,85.16,88.86,78.33,4.41,0.0,62.65
DRTO,2023,9,83.49,87.24,76.17,5.5,0.0,48.58
DRTO,2023,10,80.82,86.25,72.57,2.69,0.0,47.66
DRTO,2023,11,77.21,81.39,69.42,1.72,0.0,51.82
DRTO,2023,12,73.41,80.31,64.74,4.98,0.0,71.92
DRTO,2024,1,71.97,78.6,62.58,3.07,0.0,74.16
DRTO,2024,2,69.83,75.54,62.31,2.88,0.0,38.96
DRTO,2024,3,74.27,78.96,68.7,1.61,0.0,48.98
DRTO,2024,4,75.51,79.86,69.06,0.23,0.0,28.84
DRTO,2024,5,81.28,86.07,74.46,0.44,0.0,17.85
DRTO,2024,6,82.32,85.44,76.35,11.26,0.0,54.45
DRTO,2024,7,84.55,88.32,78.51,2.52,0.0,64.57
DRTO,2024,8,84.24,87.78,78.42,8.69,0.0,59.43
DRTO,2024,9,84.33,88.32,75.9,6.45,0.0,65.45
DRTO,2024,10,80.55,85.17,75.18,7.09,0.0,70.28
DRTO,2024,11,77.71,82.2,69.69,4.67,0.0,38.68
DRTO,2024,12,72.05,77.79,61.86,3.49,0.0,46.0
DRTO,2025,1,68.91,76.08,59.25,2.81,0.0,58.71
DRTO,2025,2,72.0,76.26,66.18,0.85,0.0,39.74
DRTO,2025,3,72.04,77.97,64.38,0.35,0.0,22.3
DRTO,2025,4,75.9,79.23,68.79,0.43,0.0,18.4
DRTO,2025,5,80.6,84.72,73.02,1.08,0.0,29.31
DRTO,2025,6,82.56,85.26,75.0,6.37,0.0,47.97
DRTO,2025,7,83.64,86.97,77.97,1.75,0.0,59.0
DRTO,2025,8,84.8,89.31,78.33,4.85,0.0,42.35
DRTO,2025,9,83.21,87.15,77.52,8.38,0.0,62.33
DRTO,2025,10,80.96,86.07,73.47,4.96,0.0,35.82
DRTO,2025,11,75.87,81.66,61.05,0.68,0.0,41.11
DRTO,2025,12,74.65,79.95,65.01,1.58,0.0,40.14
EVER,2006,1,68.57,81.0,43.56,0.1,0.0,40.88
EVER,2006,2,66.92,85.23,40.14,0.66,0.0,32.77
EVER,2006,3,71.65,85.77,50.85,0.09,0.0,24.87
EVER,2006,4,75.76,89.28,58.68,0.63,0.0,31.18
EVER,2006,5,78.73,92.07,62.28,3.04,0.0,38.73
EVER,2006,6,81.68,93.69,73.62,4.0,0.0,48.74
EVER,2006,7,81.44,92.52,74.79,5.43,0.0,72.87
EVER,2006,8,82.65,95.31,75.42,6.8,0.0,54.97
EVER,2006,9,80.68,88.83,72.72,4.47,0.0,53.51
EVER,2006,10,78.77,90.18,60.93,1.11,0.0,43.56
EVER,2006,11,71.31,86.49,47.07,1.32,0.0,49.83
EVER,2006,12,72.93,84.06,55.17,1.43,0.0,55.12
EVER,2007,1,71.68,83.25,51.12,0.18,0.0,42.06
EVER,2007,2,68.57,86.4,41.4,1.18,0.0,48.15
EVER,2007,3,73.01,86.4,54.09,0.43,0.0,36.61
EVER,2007,4,74.63,91.26,54.0,1.07,0.0,37.53
EVER,2007,5,77.6,92.61,61.74,1.79,0.0,29.45
EVER,2007,6,79.64,90.36,70.74,8.85,0.0,57.67
EVER,2007,7,82.52,91.26,75.33,3.89,0.0,61.79
EVER,2007,8,83.61,93.87,76.14,3.12,0.0,50.29
EVER,2007,9,80.88,93.06,71.64,4.43,0.0,60.2
EVER,2007,10,79.61,88.83,71.82,3.67,0.0,57.8
EVER,2007,11,73.63,85.68,55.98,0.1,0.0,31.98
EVER,2007,12,72.8,84.24,52.56,0.57,0.0,27.07
EVER,2008,1,68.8,83.25,37.26,0.66,0.0,43.74
EVER,2008,2,72.54,85.14,48.42,1.51,0.0,39.39
EVER,2008,3,73.0,87.93,50.31,1.02,0.0,38.85
EVER,2008,4,75.13,86.76,53.1,1.15,0.0,31.7
EVER,2008,5,80.29,92.7,65.97,0.39,0.0,24.57
EVER,2008,6,81.5,92.07,72.45,3.44,0.0,56.06
EVER,2008,7,81.54,91.98,74.61,3.52,0.0,66.05
EVER,2008,8,82.27,92.88,75.42,12.13,0.0,68.4
EVER,2008,9,80.83,90.18,72.72,3.53,0.0,57.58
EVER,2008,10,75.92,87.66,51.3,4.46,0.0,63.17
EVER,2008,11,69.66,84.87,51.75,0.28,0.0,25.05
EVER,2008,12,69.78,81.18,50.31,0.67,0.0,30.01
EVER,2009,1,66.73,81.27,41.31,0.15,0.0,37.34
EVER,2009,2,66.61,80.91,38.43,0.29,0.0,25.0
EVER,2009,3,70.4,84.6,45.45,0.86,0.0,38.39
EVER,2009,4,75.36,86.76,51.57,0.35,0.0,31.95
EVER,2009,5,78.92,91.08,68.67,3.53,0.0,45.76
EVER,2009,6,80.96,92.34,72.9,5.89,0.0,67.36
EVER,2009,7,83.0,94.41,75.42,2.7,0.0,58.7
EVER,2009,8,83.65,93.51,74.43,2.63,0.0,54.94
EVER,2009,9,80.79,90.63,74.43,4.92,0.0,73.15
EVER,2009,10,79.88,90.9,58.05,0.34,0.0,37.45
EVER,2009,11,74.3,88.74,50.49,0.94,0.0,56.85
EVER,2009,12,71.61,86.94,48.33,1.22,0.0,50.74
EVER,2010,1,62.49,82.62,34.02,0.69,0.0,50.95
EVER,2010,2,63.08,80.55,43.83,4.64,0.0,58.09
EVER,2010,3,65.26,81.0,43.11,3.14,0.0,46.15
EVER,2010,4,73.79,85.86,51.57,0.79,0.0,46.63
EVER,2010,5,81.0,91.62,70.47,0.44,0.0,31.79
EVER,2010,6,84.55,95.67,74.79,2.27,0.0,53.09
EVER,2010,7,82.96,93.24,75.24,3.29,0.0,65.12
EVER,2010,8,82.6,92.52,75.24,7.96,0.0,73.14
EVER,2010,9,81.07,89.19,73.26,5.53,0.0,58.93
EVER,2010,10,76.75,86.76,64.35,1.58,0.0,34.1
EVER,2010,11,72.33,85.5,52.29,1.19,0.0,32.6
EVER,2010,12,61.26,81.45,37.8,0.63,0.0,27.12
EVER,2011,1,66.07,80.64,42.75,1.13,0.0,43.58
EVER,2011,2,69.93,83.88,50.67,0.22,0.0,28.44
EVER,2011,3,72.8,88.2,50.49,0.11,0.0,21.43
EVER,2011,4,78.95,90.0,65.52,0.36,0.0,24.35
EVER,2011,5,80.06,93.15,66.87,0.7,0.0,30.65
EVER,2011,6,83.1,96.66,72.36,1.68,0.0,52.88
EVER,2011,7,82.57,92.25,75.24,3.75,0.0,67.71
EVER,2011,8,82.59,92.88,77.31,5.62,0.0,77.4
EVER,2011,9,81.4,90.9,71.37,2.86,0.0,60.04
EVER,2011,10,76.54,88.83,59.94,6.13,0.0,66.96
EVER,2011,11,72.99,84.06,56.52,0.13,0.0,25.24
EVER,2011,12,71.39,82.44,52.2,0.12,0.0,31.95
EVER,2012,1,67.57,82.53,40.68,0.92,0.0,40.67
EVER,2012,2,71.35,84.96,48.06,1.71,0.0,54.99
EVER,2012,3,73.75,83.97,53.28,0.52,0.0,31.17
EVER,2012,4,75.17,89.19,56.43,3.05,0.0,44.0
EVER,2012,5,78.15,89.55,68.85,4.18,0.0,47.82
EVER,2012,6,80.74,92.88,70.02,7.2,0.0,73.24
EVER,2012,7,82.26,93.69,74.25,2.29,0.0,53.58
EVER,2012,8,82.78,93.69,75.6,6.93,0.0,66.84
EVER,2012,9,80.33,92.52,73.17,4.78,0.0,65.68
EVER,2012,10,77.06,87.21,61.56,4.03,0.0,52.73
EVER,2012,11,70.03,82.08,54.9,0.15,0.0,35.51
EVER,2012,12,70.73,83.34,48.51,0.8,0.0,42.93
EVER,2013,1,72.21,83.34,57.33,0.1,0.0,41.03
EVER,2013,2,70.44,85.41,46.8,1.17,0.0,34.64
EVER,2013,3,67.33,84.06,45.99,1.35,0.0,36.36
EVER,2013,4,76.47,88.11,60.93,3.07,0.0,42.73
EVER,2013,5,77.62,91.53,60.3,4.29,0.0,43.53
EVER,2013,6,80.52,89.1,73.62,6.89,0.0,68.82
EVER,2013,7,80.33,89.46,72.63,6.38,0.0,67.24
EVER,2013,8,81.98,90.63,72.99,2.76,0.0,58.26
EVER,2013,9,80.44,88.74,73.17,2.83,0.0,66.98
EVER,2013,10,78.79,89.1,67.59,1.16,0.0,46.4
EVER,2013,11,75.36,87.66,52.38,1.59,0.0,51.79
EVER,2013,12,74.12,84.6,59.85,0.11,0.0,39.41
EVER,2014,1,67.1,82.8,44.01,1.93,0.0,47.34
EVER,2014,2,72.33,85.05,51.21,1.03,0.0,30.31
EVER,2014,3,72.37,86.85,53.91,1.57,0.0,38.92
EVER,2014,4,76.55,90.9,61.11,0.69,0.0,39.72
EVER,2014,5,79.57,91.17,64.98,1.91,0.0,42.83
EVER,2014,6,80.48,92.25,71.01,4.07,0.0,66.66
EVER,2014,7,82.51,92.34,75.69,3.02,0.0,74.59
EVER,2014,8,83.53,94.77,75.96,3.68,0.0,55.01
EVER,2014,9,81.07,92.52,74.43,4.06,0.0,74.64
EVER,2014,10,78.17,90.99,63.36,3.39,0.0,41.67
EVER,2014,11,71.09,86.04,51.03,1.01,0.0,40.36
EVER,2014,12,70.22,84.24,49.41,0.32,0.0,40.03
EVER,2015,1,70.18,84.69,51.84,0.24,0.0,53.46
EVER,2015,2,67.2,83.34,38.97,1.38,0.0,33.54
EVER,2015,3,75.62,87.39,56.34,0.45,0.0,32.04
EVER,2015,4,79.23,91.26,58.5,1.85,0.0,42.26
EVER,2015,5,80.31,92.43,65.97,0.22,0.0,36.82
EVER,2015,6,81.96,95.67,72.18,2.77,0.0,54.4
EVER,2015,7,84.3,94.68,75.51,1.07,0.0,54.56
EVER,2015,8,84.26,95.49,75.96,3.34,0.0,60.13
EVER,2015,9,81.78,90.81,74.7,3.45,0.0,75.82
EVER,2015,10,79.11,89.91,70.38,1.47,0.0,52.05
EVER,2015,11,77.73,89.82,62.91,1.03,0.0,39.1
EVER,2015,12,75.28,84.24,64.62,2.74,0.0,54.99
EVER,2016,1,66.34,83.7,46.35,6.49,0.0,73.83
EVER,2016,2,66.92,82.8,46.98,0.72,0.0,51.85
EVER,2016,3,74.35,87.84,54.0,0.73,0.0,66.89
EVER,2016,4,75.65,88.29,63.9,1.84,0.0,36.25
EVER,2016,5,78.59,90.09,61.65,4.66,0.0,42.05
EVER,2016,6,81.39,89.82,73.35,4.73,0.0,72.0
EVER,2016,7,82.97,93.15,74.61,2.82,0.0,58.99
EVER,2016,8,82.15,92.25,75.51,7.56,0.0,74.77
EVER,2016,9,80.8,89.64,73.98,6.13,0.0,71.19
EVER,2016,10,77.23,87.48,62.19,3.09,0.0,56.78
EVER,2016,11,72.81,83.43,56.07,0.42,0.0,39.84
EVER,2016,12,73.87,83.43,54.72,2.31,0.0,41.2
EVER,2017,1,69.37,84.2,46.76,1.0,0.0,41.61
EVER,2017,2,71.51,86.9,51.8,1.56,0.0,35.05
EVER,2017,3,71.95,87.08,50.54,0.93,0.0,38.39
EVER,2017,4,76.38,91.22,56.93,1.44,0.0,46.3
EVER,2017,5,79.9,94.1,59.81,3.39,0.0,39.31
EVER,2017,6,80.54,91.67,73.04,14.15,0.0,75.7
EVER,2017,7,81.46,90.95,74.12,6.61,0.0,65.72
EVER,2017,8,82.55,94.82,74.3,6.33,0.0,54.11
EVER,2017,9,80.53,90.5,72.05,16.71,0.0,56.12
EVER,2017,10,76.35,88.25,54.59,8.37,0.0,63.39
EVER,2017,11,73.13,85.46,61.25,1.28,0.0,32.89
EVER,2017,12,68.86,84.47,42.62,1.02,0.0,34.43
EVER,2018,1,65.82,81.5,41.99,1.6,0.0,63.44
EVER,2018,2,73.87,87.08,58.73,0.7,0.0,35.76
EVER,2018,3,69.52,89.87,45.68,1.54,0.0,28.71
EVER,2018,4,75.34,91.49,56.3,3.65,0.0,34.18
EVER,2018,5,76.49,91.22,67.28,16.36,0.0,80.08
EVER,2018,6,79.48,89.15,69.98,8.7,0.0,78.85
EVER,2018,7,80.72,90.05,72.05,7.01,0.0,72.91
EVER,2018,8,80.34,92.57,73.31,7.15,0.0,62.25
EVER,2018,9,79.86,89.06,71.24,6.38,0.0,58.76
EVER,2018,10,78.73,88.88,58.37,1.69,0.0,44.94
EVER,2018,11,74.31,87.89,46.13,1.88,0.0,54.46
EVER,2018,12,70.37,84.92,47.66,1.41,0.0,49.67
EVER,2019,1,66.83,82.58,45.95,4.82,0.0,44.53
EVER,2019,2,72.2,84.2,56.3,2.35,0.0,36.46
EVER,2019,3,72.15,87.08,51.89,2.19,0.0,37.63
EVER,2019,4,76.19,89.87,56.48,2.82,0.0,34.63
EVER,2019,5,80.06,93.74,67.73,3.19,0.0,35.73
EVER,2019,6,82.1,94.64,73.4,7.06,0.0,65.27
EVER,2019,7,82.26,93.92,72.68,5.1,0.0,70.75
EVER,2019,8,81.35,92.93,74.21,8.21,0.0,80.18
EVER,2019,9,81.94,94.28,68.72,2.26,0.0,48.66
EVER,2019,10,80.37,90.5,71.96,4.09,0.0,49.21
EVER,2019,11,73.96,90.23,53.24,0.77,0.0,48.04
EVER,2019,12,71.72,86.09,53.78,2.89,0.0,47.56
EVER,2020,1,69.75,84.65,38.3,0.57,0.0,38.73
EVER,2020,2,71.14,85.28,46.31,3.53,0.0,42.37
EVER,2020,3,75.0,91.31,48.11,0.29,0.0,36.77
EVER,2020,4,80.06,95.99,63.14,1.98,0.0,45.49
EVER,2020,5,77.95,93.92,60.71,9.53,0.0,57.55
EVER,2020,6,80.87,91.85,71.87,6.15,0.0,69.1
EVER,2020,7,82.33,93.02,74.12,5.48,0.0,67.68
EVER,2020,8,83.12,93.2,73.67,4.05,0.0,69.03
EVER,2020,9,80.98,97.52,72.14,11.07,0.0,77.12
EVER,2020,10,79.22,88.16,70.34,9.14,0.0,63.22
EVER,2020,11,74.94,85.55,64.94,6.35,0.0,48.14
EVER,2020,12,66.43,81.05,44.87,1.65,0.0,42.2
EVER,2021,1,67.08,83.39,46.58,1.02,0.0,56.55
EVER,2021,2,72.4,85.73,40.91,2.21,0.0,36.67
EVER,2021,3,73.12,87.8,54.59,0.5,0.0,36.03
EVER,2021,4,75.67,92.66,58.82,2.26,0.0,44.58
EVER,2021,5,79.47,95.45,66.56,1.15,0.0,49.29
EVER,2021,6,80.72,91.49,71.42,7.17,0.0,77.61
EVER,2021,7,81.33,92.75,72.77,7.18,0.0,69.85
EVER,2021,8,82.39,94.28,73.31,4.58,0.0,69.86
EVER,2021,9,80.05,93.83,68.27,7.51,0.0,63.46
EVER,2021,10,78.95,91.67,67.46,2.86,0.0,52.32
EVER,2021,11,70.78,85.01,54.59,3.84,0.0,56.91
EVER,2021,12,72.87,86.81,51.17,0.84,0.0,34.2
EVER,2022,1,66.82,83.93,38.3,2.71,0.0,48.87
EVER,2022,2,71.23,86.45,50.09,2.02,0.0,34.84
EVER,2022,3,74.7,88.88,52.34,2.0,0.0,35.24
EVER,2022,4,76.3,90.05,52.52,2.97,0.0,44.11
EVER,2022,5,79.33,95.45,64.22,4.23,0.0,43.06
EVER,2022,6,79.24,90.59,69.17,13.15,0.0,69.69
EVER,2022,7,82.59,94.55,71.42,3.14,0.0,52.7
EVER,2022,8,82.64,94.55,72.68,4.14,0.0,70.92
EVER,2022,9,79.92,93.65,66.83,10.98,0.0,64.05
EVER,2022,10,75.93,90.59,57.38,3.62,0.0,46.01
EVER,2022,11,76.32,89.33,64.94,1.61,0.0,50.44
EVER,2022,12,70.08,86.18,42.62,2.38,0.0,47.47
EVER,2023,1,69.91,86.18,40.37,0.51,0.0,30.04
EVER,2023,2,73.78,88.88,49.46,0.56,0.0,26.78
EVER,2023,3,74.83,93.74,54.86,2.01,0.0,33.75
EVER,2023,4,76.9,89.51,62.87,3.54,0.0,48.36
EVER,2023,5,78.5,94.1,63.68,5.71,0.0,43.22
EVER,2023,6,80.11,93.2,68.45,8.16,0.0,60.28
EVER,2023,7,83.64,98.33,74.03,5.43,0.0,69.3
EVER,2023,8,83.65,96.17,74.66,6.05,0.0,64.94
EVER,2023,9,80.92,95.72,70.25,6.85,0.0,59.68
EVER,2023,10,78.18,90.32,58.28,2.65,0.0,44.16
EVER,2023,11,74.86,89.78,57.2,6.3,0.0,53.29
EVER,2023,12,68.64,84.47,49.73,5.5,0.0,74.05
EVER,2024,1,68.68,82.04,47.75,2.48,0.0,68.53
EVER,2024,2,66.05,82.67,47.75,3.02,0.0,41.75
EVER,2024,3,73.62,85.91,58.64,6.04,0.0,57.26
EVER,2024,4,74.88,89.69,55.67,0.78,0.0,38.85
EVER,2024,5,82.27,97.16,67.46,1.86,0.0,24.9
EVER,2024,6,80.71,92.66,71.42,18.53,0.0,60.8
EVER,2024,7,82.51,93.29,73.58,5.27,0.0,67.08
EVER,2024,8,81.87,93.2,73.13,9.76,0.0,69.01
EVER,2024,9,81.66,91.04,71.51,5.65,0.0,73.56
EVER,2024,10,77.49,91.04,66.74,7.77,0.0,66.94
EVER,2024,11,74.09,88.07,51.89,0.91,0.0,41.82
EVER,2024,12,68.64,82.76,49.64,5.03,0.0,45.5
EVER,2025,1,64.66,80.15,45.5,1.07,0.0,52.12
EVER,2025,2,71.8,84.11,57.11,1.46,0.0,43.44
EVER,2025,3,70.35,87.17,47.66,1.42,0.0,29.49
EVER,2025,4,74.87,87.89,55.67,1.95,0.0,24.82
EVER,2025,5,80.03,91.85,67.19,4.17,0.0,41.47
EVER,2025,6,80.25,91.13,70.79,8.42,0.0,56.73
EVER,2025,7,81.35,93.65,70.88,6.1,0.0,65.51
EVER,2025,8,82.33,95.9,73.31,6.55,0.0,48.55
